L,rate
11.0,970902.0919807709
11.01,970444.043392774
11.02,969986.2065000343
11.03,969528.5812050884
11.04,969071.1674105179
11.05,968613.9650189499
11.06,968156.9739330561
11.07,967700.194055552
11.08,967243.6252891974
11.09,966787.2675368014
11.1,966331.1207012113
11.11,965875.1846853248
11.12,965419.459392081
11.13,964963.9447244634
11.14,964508.6405855031
11.15,964053.546878273
11.16,963598.6635058922
11.17,963143.9903715246
11.18,962689.527378376
11.19,962235.2744297008
11.2,961781.2314287948
11.21,961327.398279
11.22,960873.7748837019
11.23,960420.3611463314
11.24,959967.1569703637
11.25,959514.1622593168
11.26,959061.3769167557
11.27,958608.8008462884
11.28,958156.4339515666
11.29,957704.2761362883
11.3,957252.3273041944
11.31,956800.5873590704
11.32,956349.0562047464
11.33,955897.7337450959
11.34,955446.6198840374
11.35,954995.7145255344
11.36,954545.0175735932
11.37,954094.5289322648
11.38,953644.2485056445
11.39,953194.1761978721
11.4,952744.3119131307
11.41,952294.655555648
11.42,951845.2070296954
11.43,951395.9662395901
11.44,950946.9330896899
11.45,950498.1074844011
11.46,950049.4893281694
11.47,949601.0785254881
11.48,949152.8749808928
11.49,948704.8785989633
11.5,948257.0892843229
11.51,947809.5069416404
11.52,947362.1314756267
11.53,946914.9627910373
11.54,946468.0007926711
11.55,946021.2453853723
11.56,945574.6964740274
11.57,945128.3539635666
11.58,944682.2177589656
11.59,944236.2877652417
11.6,943790.5638874575
11.61,943345.046030718
11.62,942899.7341001733
11.63,942454.6280010168
11.64,942009.7276384841
11.65,941565.0329178569
11.66,941120.5437444582
11.67,940676.2600236561
11.68,940232.1816608612
11.69,939788.308561529
11.7,939344.6406311573
11.71,938901.1777752879
11.72,938457.9198995066
11.73,938014.8669094408
11.74,937572.0187107635
11.75,937129.3752091911
11.76,936686.9363104808
11.77,936244.7019204363
11.78,935802.6719449037
11.79,935360.8462897702
11.8,934919.2248609702
11.81,934477.8075644785
11.82,934036.5943063148
11.83,933595.5849925418
11.84,933154.7795292628
11.85,932714.1778226291
11.86,932273.7797788315
11.87,931833.5853041059
11.88,931393.5943047298
11.89,930953.8066870257
11.9,930514.2223573579
11.91,930074.8412221342
11.92,929635.6631878043
11.93,929196.6881608643
11.94,928757.9160478499
11.95,928319.3467553409
11.96,927880.9801899618
11.97,927442.8162583769
11.98,927004.8548672966
11.99,926567.0959234717
12.0,926129.5393336979
12.01,925692.185004813
12.02,925255.032843697
12.03,924818.0827572743
12.04,924381.3346525114
12.05,923944.7884364171
12.06,923508.4440160437
12.07,923072.3012984857
12.08,922636.3601908811
12.09,922200.6206004107
12.1,921765.082434297
12.11,921329.7455998064
12.12,920894.6100042472
12.13,920459.6755549705
12.14,920024.9421593702
12.15,919590.4097248839
12.16,919156.0781589893
12.17,918721.9473692086
12.18,918288.0172631072
12.19,917854.2877482903
12.2,917420.7587324088
12.21,916987.4301231537
12.22,916554.3018282603
12.23,916121.3737555046
12.24,915688.6458127073
12.25,915256.1179077288
12.26,914823.7899484744
12.27,914391.6618428901
12.28,913959.7334989661
12.29,913528.0048247323
12.3,913096.4757282637
12.31,912665.1461176759
12.32,912234.0159011272
12.33,911803.0849868187
12.34,911372.353282993
12.35,910941.8206979353
12.36,910511.487139974
12.37,910081.3525174775
12.38,909651.4167388575
12.39,909221.6797125693
12.4,908792.1413471074
12.41,908362.8015510119
12.42,907933.6602328623
12.43,907504.7173012813
12.44,907075.9726649327
12.45,906647.4262325243
12.46,906219.0779128037
12.47,905790.927614563
12.48,905362.975246633
12.49,904935.22071789
12.5,904507.663937249
12.51,904080.30481367
12.52,903653.1432561529
12.53,903226.1791737397
12.54,902799.412475515
12.55,902372.8430706054
12.56,901946.4708681772
12.57,901520.2957774422
12.58,901094.3177076512
12.59,900668.5365680967
12.6,900242.9522681144
12.61,899817.5647170817
12.62,899392.3738244161
12.63,898967.3794995792
12.64,898542.5816520714
12.65,898117.9801914378
12.66,897693.5750272629
12.67,897269.3660691741
12.68,896845.3532268393
12.69,896421.5364099692
12.7,895997.9155283144
12.71,895574.4904916697
12.72,895151.2612098688
12.73,894728.2275927892
12.74,894305.389550347
12.75,893882.746992503
12.76,893460.2998292565
12.77,893038.0479706501
12.78,892615.9913267682
12.79,892194.1298077353
12.8,891772.4633237182
12.81,891350.9917849232
12.82,890929.7151016012
12.83,890508.6331840414
12.84,890087.7459425753
12.85,889667.0532875767
12.86,889246.5551294597
12.87,888826.2513786793
12.88,888406.1419457325
12.89,887986.2267411578
12.9,887566.5056755338
12.91,887146.9786594803
12.92,886727.6456036594
12.93,886308.506418774
12.94,885889.5610155672
12.95,885470.809304824
12.96,885052.2511973699
12.97,884633.8866040731
12.98,884215.71543584
12.99,883797.7376036196
13.0,883379.9530184035
13.01,882962.3615912212
13.02,882544.9632331452
13.03,882127.7578552885
13.04,881710.745368805
13.05,881293.9256848893
13.06,880877.2987147765
13.07,880460.8643697437
13.08,880044.6225611076
13.09,879628.5732002276
13.1,879212.7161985014
13.11,878797.051467369
13.12,878381.5789183112
13.13,877966.29846285
13.14,877551.210012546
13.15,877136.3134790029
13.16,876721.6087738646
13.17,876307.0958088142
13.18,875892.7744955771
13.19,875478.6447459185
13.2,875064.7064716442
13.21,874650.9595846012
13.22,874237.4039966777
13.23,873824.0396197999
13.24,873410.8663659372
13.25,872997.8841470979
13.26,872585.0928753332
13.27,872172.4924627302
13.28,871760.0828214213
13.29,871347.8638635766
13.3,870935.8355014084
13.31,870523.9976471676
13.32,870112.3502131455
13.33,869700.8931116769
13.34,869289.6262551326
13.35,868878.5495559267
13.36,868467.662926513
13.37,868056.966279385
13.38,867646.4595270765
13.39,867236.142582162
13.4,866826.015357257
13.41,866416.0777650159
13.42,866006.3297181338
13.43,865596.7711293462
13.44,865187.4019114278
13.45,864778.2219771957
13.46,864369.231239505
13.47,863960.429611251
13.48,863551.8170053709
13.49,863143.3933348397
13.5,862735.1585126747
13.51,862327.1124519318
13.52,861919.2550657068
13.53,861511.5862671359
13.54,861104.1059693962
13.55,860696.8140857033
13.56,860289.710529314
13.57,859882.7952135243
13.58,859476.0680516699
13.59,859069.5289571269
13.6,858663.1778433116
13.61,858257.0146236786
13.62,857851.0392117255
13.63,857445.2515209855
13.64,857039.6514650359
13.65,856634.2389574896
13.66,856229.0139120028
13.67,855823.9762422699
13.68,855419.1258620251
13.69,855014.462685042
13.7,854609.9866251346
13.71,854205.6975961566
13.72,853801.5955120001
13.73,853397.6802865993
13.74,852993.951833925
13.75,852590.4100679904
13.76,852187.0549028455
13.77,851783.8862525834
13.78,851380.9040313335
13.79,850978.1081532651
13.8,850575.4985325907
13.81,850173.0750835562
13.82,849770.8377204533
13.83,849368.7863576085
13.84,848966.920909389
13.85,848565.2412902028
13.86,848163.7474144965
13.87,847762.4391967552
13.88,847361.3165515045
13.89,846960.3793933083
13.9,846559.6276367715
13.91,846159.0611965376
13.92,845758.6799872876
13.93,845358.4839237449
13.94,844958.4729206689
13.95,844558.6468928609
13.96,844159.0057551608
13.97,843759.5494224473
13.98,843360.277809637
13.99,842961.1908316889
14.0,842562.2884035975
14.01,842163.5704404003
14.02,841765.0368571692
14.03,841366.6875690204
14.04,840968.5224911047
14.05,840570.541538615
14.06,840172.7446267823
14.07,839775.1316708754
14.08,839377.7025862039
14.09,838980.4572881159
14.1,838583.3956919973
14.11,838186.5177132754
14.12,837789.8232674133
14.13,837393.3122699155
14.14,836996.9846363248
14.15,836600.8402822225
14.16,836204.8791232287
14.17,835809.1010750026
14.18,835413.5060532425
14.19,835018.0939736852
14.2,834622.8647521057
14.21,834227.8183043193
14.22,833832.9545461786
14.23,833438.2733935759
14.24,833043.7747624422
14.25,832649.4585687451
14.26,832255.3247284953
14.27,831861.3731577374
14.28,831467.6037725569
14.29,831074.0164890785
14.3,830680.6112234654
14.31,830287.3878919176
14.32,829894.3464106754
14.33,829501.4866960176
14.34,829108.80866426
14.35,828716.3122317595
14.36,828323.9973149094
14.37,827931.8638301413
14.38,827539.9116939278
14.39,827148.140822777
14.4,826756.5511332373
14.41,826365.1425418954
14.42,825973.9149653749
14.43,825582.8683203392
14.44,825192.0025234907
14.45,824801.3174915676
14.46,824410.8131413495
14.47,824020.4893896517
14.48,823630.3461533292
14.49,823240.3833492758
14.5,822850.6008944219
14.51,822460.9987057379
14.52,822071.5767002308
14.53,821682.3347949461
14.54,821293.2729069694
14.55,820904.3909534223
14.56,820515.6888514656
14.57,820127.166518297
14.58,819738.8238711547
14.59,819350.660827312
14.6,818962.6773040835
14.61,818574.8732188194
14.62,818187.2484889088
14.63,817799.8030317785
14.64,817412.5367648941
14.65,817025.4496057589
14.66,816638.5414719136
14.67,816251.8122809379
14.68,815865.261950449
14.69,815478.8903981007
14.7,815092.6975415867
14.71,814706.6832986376
14.72,814320.8475870221
14.73,813935.1903245471
14.74,813549.7114290565
14.75,813164.4108184328
14.76,812779.2884105964
14.77,812394.3441235041
14.78,812009.5778751525
14.79,811624.9895835741
14.8,811240.5791668402
14.81,810856.3465430603
14.82,810472.2916303803
14.83,810088.4143469839
14.84,809704.7146110937
14.85,809321.1923409697
14.86,808937.8474549082
14.87,808554.6798712445
14.88,808171.6895083507
14.89,807788.8762846361
14.9,807406.2401185493
14.91,807023.7809285745
14.92,806641.498633236
14.93,806259.393151092
14.94,805877.4644007412
14.95,805495.712300818
14.96,805114.1367699957
14.97,804732.7377269838
14.98,804351.5150905303
14.99,803970.4687794193
15.0,803589.5987124728
15.01,803208.9048085521
15.02,802828.3869865527
15.03,802448.04516541
15.04,802067.8792640944
15.05,801687.8892016155
15.06,801308.0748970198
15.07,800928.4362693905
15.08,800548.9732378487
15.09,800169.6857215518
15.1,799790.5736396953
15.11,799411.6369115121
15.12,799032.8754562712
15.13,798654.2891932802
15.14,798275.8780418824
15.15,797897.6419214591
15.16,797519.5807514287
15.17,797141.6944512462
15.18,796763.9829404041
15.19,796386.4461384317
15.2,796009.0839648959
15.21,795631.8963393999
15.22,795254.8831815852
15.23,794878.0444111282
15.24,794501.379947744
15.25,794124.8897111844
15.26,793748.573621237
15.27,793372.431597728
15.28,792996.4635605195
15.29,792620.6694295111
15.3,792245.0491246383
15.31,791869.602565874
15.32,791494.3296732283
15.33,791119.2303667481
15.34,790744.3045665167
15.35,790369.5521926535
15.36,789994.9731653172
15.37,789620.5674047006
15.38,789246.3348310341
15.39,788872.2753645853
15.4,788498.3889256576
15.41,788124.6754345931
15.42,787751.1348117677
15.43,787377.7669775954
15.44,787004.5718525284
15.45,786631.5493570523
15.46,786258.6994116923
15.47,785886.021937008
15.48,785513.5168535964
15.49,785141.1840820916
15.5,784769.023543164
15.51,784397.0351575195
15.52,784025.218845902
15.53,783653.5745290909
15.54,783282.1021279028
15.55,782910.8015631896
15.56,782539.6727558408
15.57,782168.7156267817
15.58,781797.9300969745
15.59,781427.316087417
15.6,781056.8735191446
15.61,780686.6023132273
15.62,780316.5023907741
15.63,779946.5736729272
15.64,779576.8160808671
15.65,779207.2295358102
15.66,778837.813959009
15.67,778468.5692717524
15.68,778099.4953953654
15.69,777730.5922512092
15.7,777361.8597606814
15.71,776993.2978452161
15.72,776624.9064262828
15.73,776256.6854253869
15.74,775888.6347640714
15.75,775520.7543639146
15.76,775153.044146531
15.77,774785.5040335702
15.78,774418.1339467198
15.79,774050.9338077018
15.8,773683.9035382752
15.81,773317.0430602344
15.82,772950.3522954101
15.83,772583.8311656694
15.84,772217.4795929147
15.85,771851.2974990845
15.86,771485.2848061537
15.87,771119.4414361323
15.88,770753.7673110672
15.89,770388.2623530404
15.9,770022.9264841712
15.91,769657.7596266117
15.92,769292.7617025528
15.93,768927.9326342199
15.94,768563.2723438753
15.95,768198.7807538151
15.96,767834.4577863736
15.97,767470.3033639189
15.98,767106.3174088559
15.99,766742.4998436243
16.0,766378.8505907011
16.01,766015.3695725974
16.02,765652.0567118606
16.03,765288.9119310736
16.04,764925.9351528552
16.05,764563.1262998605
16.06,764200.4852947792
16.07,763838.012060336
16.08,763475.7065192924
16.09,763113.5685944455
16.1,762751.598208627
16.11,762389.7952847054
16.12,762028.1597455833
16.13,761666.6915141996
16.14,761305.3905135288
16.15,760944.2566665807
16.16,760583.2898963997
16.17,760222.490126067
16.18,759861.8572786988
16.19,759501.3912774464
16.2,759141.0920454962
16.21,758780.959506071
16.22,758420.9935824277
16.23,758061.1941978597
16.24,757701.5612756948
16.25,757342.0947392972
16.26,756982.7945120643
16.27,756623.6605174316
16.28,756264.6926788676
16.29,755905.8909198768
16.3,755547.255163999
16.31,755188.785334809
16.32,754830.4813559174
16.33,754472.3431509697
16.34,754114.3706436454
16.35,753756.563757661
16.36,753398.9224167673
16.37,753041.4465447493
16.38,752684.1360654288
16.39,752326.9909026612
16.4,751970.0109803379
16.41,751613.1962223848
16.42,751256.5465527633
16.43,750900.0618954696
16.44,750543.7421745341
16.45,750187.5873140239
16.46,749831.5972380395
16.47,749475.7718707169
16.48,749120.1111362278
16.49,748764.614958777
16.5,748409.2832626064
16.51,748054.1159719906
16.52,747699.1130112412
16.53,747344.2743047025
16.54,746989.5997767552
16.55,746635.0893518144
16.56,746280.7429543302
16.57,745926.5605087862
16.58,745572.5419397028
16.59,745218.6871716339
16.6,744864.9961291685
16.61,744511.4687369295
16.62,744158.1049195754
16.63,743804.9046018004
16.64,743451.8677083307
16.65,743098.994163929
16.66,742746.2838933929
16.67,742393.7368215534
16.68,742041.3528732772
16.69,741689.1319734639
16.7,741337.0740470506
16.71,740985.1790190057
16.72,740633.4468143347
16.73,740281.877358076
16.74,739930.4705753038
16.75,739579.2263911256
16.76,739228.1447306834
16.77,738877.2255191555
16.78,738526.4686817527
16.79,738175.8741437207
16.8,737825.4418303398
16.81,737475.1716669252
16.82,737125.0635788251
16.83,736775.1174914237
16.84,736425.3333301381
16.85,736075.7110204219
16.86,735726.2504877595
16.87,735376.9516576735
16.88,735027.8144557176
16.89,734678.8388074826
16.9,734330.0246385904
16.91,733981.3718747005
16.92,733632.880441503
16.93,733284.5502647267
16.94,732936.3812701305
16.95,732588.3733835095
16.96,732240.5265306919
16.97,731892.8406375418
16.98,731545.3156299551
16.99,731197.9514338643
17.0,730850.747975234
17.01,730503.7051800637
17.02,730156.8229743877
17.03,729810.1012842727
17.04,729463.5400358201
17.05,729117.1391551662
17.06,728770.8985684807
17.07,728424.818201967
17.08,728078.8979818624
17.09,727733.137834439
17.1,727387.5376860017
17.11,727042.0974628913
17.12,726696.8170914797
17.13,726351.6964981745
17.14,726006.7356094179
17.15,725661.9343516836
17.16,725317.2926514815
17.17,724972.810435353
17.18,724628.4876298768
17.19,724284.3241616611
17.2,723940.3199573514
17.21,723596.4749436248
17.22,723252.7890471934
17.23,722909.2621948029
17.24,722565.8943132316
17.25,722222.6853292933
17.26,721879.635169834
17.27,721536.7437617343
17.28,721194.011031908
17.29,720851.4369073027
17.3,720509.0213148991
17.31,720166.7641817132
17.32,719824.665434792
17.33,719482.7250012183
17.34,719140.942808108
17.35,718799.3187826094
17.36,718457.8528519057
17.37,718116.5449432131
17.38,717775.3949837816
17.39,717434.402900894
17.4,717093.568621867
17.41,716752.892074051
17.42,716412.3731848296
17.43,716072.0118816196
17.44,715731.8080918721
17.45,715391.7617430707
17.46,715051.8727627319
17.47,714712.1410784076
17.48,714372.5666176812
17.49,714033.1493081703
17.5,713693.8890775255
17.51,713354.7858534296
17.52,713015.8395636022
17.53,712677.0501357921
17.54,712338.4174977837
17.55,711999.9415773941
17.56,711661.6223024743
17.57,711323.459600906
17.58,710985.4534006083
17.59,710647.6036295289
17.6,710309.9102156528
17.61,709972.3730869949
17.62,709634.9921716055
17.63,709297.7673975663
17.64,708960.6986929938
17.65,708623.7859860362
17.66,708287.029204876
17.67,707950.4282777277
17.68,707613.9831328389
17.69,707277.6936984913
17.7,706941.559902998
17.71,706605.5816747069
17.72,706269.7589419985
17.73,705934.0916332838
17.74,705598.5796770104
17.75,705263.2230016569
17.76,704928.0215357349
17.77,704592.9752077895
17.78,704258.0839463978
17.79,703923.347680171
17.8,703588.7663377518
17.81,703254.3398478174
17.82,702920.0681390758
17.83,702585.9511402689
17.84,702251.9887801731
17.85,701918.180987594
17.86,701584.5276913729
17.87,701251.028820383
17.88,700917.6843035294
17.89,700584.4940697516
17.9,700251.4580480201
17.91,699918.5761673395
17.92,699585.8483567457
17.93,699253.2745453089
17.94,698920.8546621298
17.95,698588.5886363448
17.96,698256.4763971199
17.97,697924.5178736557
17.98,697592.712995184
17.99,697261.0616909707
18.0,696929.5638903127
18.01,696598.2195225405
18.02,696267.0285170171
18.03,695935.990803137
18.04,695605.1063103288
18.05,695274.3749680527
18.06,694943.7967058012
18.07,694613.3714530991
18.08,694283.0991395046
18.09,693952.9796946079
18.1,693623.013048031
18.11,693293.1991294292
18.12,692963.5378684894
18.13,692634.0291949321
18.14,692304.6730385082
18.15,691975.4693290029
18.16,691646.4179962327
18.17,691317.5189700469
18.18,690988.7721803262
18.19,690660.177556985
18.2,690331.7350299685
18.21,690003.4445292546
